id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
r4LcBZA7,False,2017-07-10 15:20:00,2017-07-10 15:20:00,71,resign,black,5+5,milestretch,1241,shivangithegenius,978,1. e4 c5 2. Nc3 d6 3. Bc4 Nf6 4. Qe2 g6 5. e5 dxe5 6. Qxe5 Qd4 7. Bb5+ Bd7 8. Bxd7+ Nbxd7 9. f4 Nxe5 10. fxe5 Qxe5+ 11. Nge2 Ne4 12. Nxe4 Qxe4 13. O-O Qxc2 14. Nf4 Bh6 15. Nd5 Rc8 16. b4 Bxd2 17. b5 Bxc1 18. Raxc1 Qxa2 19. b6 Qxd5 20. bxa7 Qd4+ 21. Kh1 e5 22. Ra1 O-O 23. Rfb1 Qd7 24. g3 Qc6+ 25. Kg1 c4 26. Re1 Qc5+ 27. Kf1 Ra8 28. Reb1 Rxa7 29. Rxa7 Qxa7 30. Rd1 Qa4 31. Rd5 c3 32. Ke1 c2 33. Kd2 Qb3 34. Rxe5 Qb2 35. Re1 c1=Q+ 36. Kd3,B23,Sicilian Defense: Closed Variation,3
SDDXGw21,False,2017-07-09 17:06:40,2017-07-09 17:06:40,30,resign,white,30+0,stephen789,1500,shivangithegenius,978,1. e4 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qa4 Nf6 5. Nf3 g6 6. Bg5 Qa5+ 7. Qxa5 Nxa5 8. Nbd2 Bg7 9. Bxf6 Bxf6 10. O-O-O e6 11. e5 Bg5 12. Bd3 Bxd2+ 13. Nxd2 O-O 14. h4 h6 15. Nf3 f6,B21,Sicilian Defense: Smith-Morra Gambit #2,3
oqoT4DLS,False,2017-07-09 14:20:00,2017-07-09 17:06:40,66,resign,white,40+40,rajuppi,2443,shivangithegenius,978,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. O-O-O d5 10. exd5 Nxd5 11. Nxc6 bxc6 12. Nxd5 cxd5 13. Qxd5 Qc7 14. Qc5 Qb7 15. b3 Bf5 16. Bd3 Rac8 17. Qa3 Bxd3 18. Rxd3 Qc7 19. c4 Qe5 20. Kc2 Rfd8 21. Rhd1 Rxd3 22. Rxd3 Rc6 23. Rd8+ Bf8 24. Qxa7 Rd6 25. Rxd6 exd6 26. Qd4 Qf5+ 27. Qd3 Qf6 28. Bd4 Qf5 29. Qxf5 gxf5 30. a4 Bg7 31. Bxg7 Kxg7 32. a5 f4 33. a6 Kf8,B76,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Modern Line,17
eSociDPG,False,2017-07-06 08:33:20,2017-07-06 08:33:20,41,resign,white,20+0,hmbrgr,1500,shivangithegenius,978,1. e4 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qe3 Nf6 5. e5 Qa5+ 6. c3 Nxe5 7. f4 Neg4 8. Qf3 Ne5 9. fxe5 Qxe5+ 10. Be2 d5 11. Bf4 Qe4 12. Nd2 Qxf3 13. Ndxf3 Bg4 14. Rd1 Bxf3 15. Bxf3 e6 16. c4 dxc4 17. Ne2 Bb4+ 18. Nc3 Rd8 19. O-O Rd3 20. Rxd3 cxd3 21. Rd1,B21,Sicilian Defense: Smith-Morra Gambit #2,3
mpzYDfIK,False,2017-07-06 08:33:20,2017-07-06 08:33:20,49,resign,white,15+0,jjwrchess,1500,shivangithegenius,978,1. e4 c5 2. Bc4 Nc6 3. Nc3 d6 4. d3 Nf6 5. Nge2 g6 6. O-O Nd4 7. f4 e5 8. fxe5 dxe5 9. Bg5 Bg7 10. Nd5 Be6 11. Bxf6 Bxf6 12. Nxf6+ Ke7 13. Bxe6 fxe6 14. c3 Nxe2+ 15. Qxe2 Rf8 16. Nxh7 Rxf1+ 17. Rxf1 Ke8 18. Qg4 Ke7 19. Qxg6 Qxd3 20. Qf6+ Kd6 21. Ng5 Qe3+ 22. Kh1 Re8 23. Nf7+ Kd7 24. Nxe5+ Kd6 25. Nc4+,B20,Sicilian Defense: Bowdler Attack,3
27zreJYy,False,2017-07-06 08:33:20,2017-07-06 08:33:20,3,resign,black,15+0,shivangithegenius,978,jjwrchess,1500,1. e4 d5 2. exd5,B01,Scandinavian Defense,2
IRYkgI8N,False,2017-07-06 05:46:40,2017-07-06 05:46:40,7,resign,white,10+0,adnanraj,1343,shivangithegenius,978,1. e4 c5 2. Bc4 Nf6 3. e5 Ne4 4. Nf3,B20,Sicilian Defense: Bowdler Attack,3
tLnhk43J,False,2017-07-02 15:40:00,2017-07-02 15:40:00,35,mate,white,40+40,rajuppi,2436,shivangithegenius,978,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 Be6 10. Bxe6 Nxd4 11. Bxf7+ Rxf7 12. Bxd4 d5 13. e5 Ne8 14. e6 Rf8 15. O-O-O Bxd4 16. Qxd4 Qa5 17. Nxd5 Rc8 18. Nxe7#,B77,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,17
iq3Kz06t,False,2017-06-25 14:13:20,2017-06-25 17:00:00,41,mate,white,40+40,rajuppi,2436,shivangithegenius,978,1. e4 d5 2. exd5 Qxd5 3. Qf3 Qe5+ 4. Ne2 Nf6 5. d4 Qd5 6. Qxd5 Nxd5 7. a3 Nb6 8. Ng3 Nc6 9. Be3 e5 10. dxe5 Nxe5 11. Nd2 Be6 12. O-O-O Nbc4 13. Nxc4 Nxc4 14. Bxc4 Bxc4 15. Rhe1 Be7 16. Nf5 Be6 17. Nxg7+ Kf8 18. Bh6 Bg4 19. f3 Be6 20. Nxe6+ Ke8 21. Nxc7#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
AAw1TiNN,False,2017-06-20 17:33:20,2017-06-20 17:33:20,5,resign,black,10+0,shivangithegenius,978,balkarec,1500,1. d4 e6 2. e4 Qh4 3. Nc3,C00,French Defense: Normal Variation,3
n4vRYUCW,False,2017-06-19 19:20:00,2017-06-19 19:20:00,7,resign,white,10+0,lucasimeon,1500,shivangithegenius,978,1. e4 e5 2. d4 d5 3. Nf3 dxe4 4. Nxe5,C21,King's Pawn Game: Beyer Gambit,4
KYPdQv8e,False,2017-06-19 16:33:20,2017-06-19 19:20:00,53,mate,white,10+0,shivangithegenius,978,lucasimeon,1500,1. d4 f5 2. e3 Nf6 3. Nc3 d5 4. Bb5+ c6 5. Bd3 b5 6. Qf3 Qa5 7. Bxf5 Nbd7 8. Bxd7+ Bxd7 9. a3 Bg4 10. Qf4 h5 11. b4 Qb6 12. h3 Be6 13. Nf3 c5 14. bxc5 Qa5 15. Bb2 Rb8 16. Qxb8+ Kd7 17. Qb7+ Kd8 18. Qa8+ Bc8 19. c6 Qc7 20. Nxb5 Qxc6 21. Qxc6 Ne4 22. Qc7+ Ke8 23. Qxc8+ Kf7 24. Ne5+ Kf6 25. Nc7 e6 26. Qxe6+ Kg5 27. h4#,A80,Dutch Defense,2
p30PeXvE,False,2017-06-19 16:33:20,2017-06-19 16:33:20,36,resign,black,10+0,lucasimeon,1500,shivangithegenius,978,1. c4 e5 2. b3 d5 3. Bb2 e4 4. d4 exd3 5. Qxd3 Nf6 6. Be5 dxc4 7. bxc4 Bb4+ 8. Nc3 Bxc3+ 9. Qxc3 Ne4 10. Qh3 Ng5 11. Qa3 Ne4 12. Bxg7 Rg8 13. Qa4+ Bd7 14. Bf6 Qxf6 15. Nf3 Bxa4 16. e3 Qxa1+ 17. Ke2 Qxa2+ 18. Kd3 Nxf2+,A20,English Opening: King's English Variation,2
PBS4FEld,True,2017-08-20 09:06:40,2017-08-20 11:53:20,8,resign,white,16+0,wing175,1521,gerfsh,1162,1. Nf3 e5 2. Nxe5 Ke7 3. e4 Kd6 4. d4 Nc6,A04,Zukertort Opening: Ross Gambit,2
0lDqWVlz,True,2017-08-19 22:00:00,2017-08-19 22:00:00,3,resign,white,6+10,caramiecho72,1407,gerfsh,1500,1. e4 c5 2. Nc3,B23,Sicilian Defense: Closed Variation,3
O3wdIwg7,True,2017-09-01 10:00:00,2017-09-01 10:00:00,28,resign,white,10+0,mazyaraghgmail,1492,wpc96,1458,1. e4 e5 2. a3 Nf6 3. Nc3 d5 4. exd5 Nxd5 5. Nxd5 Qxd5 6. Qf3 e4 7. Qe3 Bc5 8. Qg3 O-O 9. Ne2 Re8 10. Qxc7 Bd6 11. Qc3 Be5 12. Qe3 Bd4 13. Qxd4 Qxd4 14. Nxd4 Bf5,C26,Vienna Game: Mengarini Variation,5
48ktrxLp,True,2017-09-01 07:13:20,2017-09-01 07:13:20,30,resign,black,10+0,anrk,1414,wpc96,1442,1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 g6 5. Bc4 Nf6 6. Bg5 Bg7 7. O-O O-O 8. Nc3 h6 9. Bxf6 Bxf6 10. Re1 Re8 11. Nd5 c5 12. Nf3 Bxb2 13. Rb1 Bf6 14. Nxf6+ Qxf6 15. Qxd6 Qxd6,C41,Philidor Defense: Larsen Variation,8
i2GBGO0R,True,2017-08-31 00:40:00,2017-08-31 00:40:00,44,resign,black,10+0,wpc96,1457,tbaruel,1294,1. e4 e5 2. Nf3 Nc6 3. d4 Bb4+ 4. c3 Bd6 5. d5 Nce7 6. c4 c6 7. Be2 Nf6 8. Bg5 Nxe4 9. Bxe7 Qxe7 10. dxc6 dxc6 11. Bd3 Nc5 12. O-O f5 13. Re1 e4 14. Bc2 O-O 15. Nd4 Qe5 16. Nf3 Qf4 17. Nd4 Qxh2+ 18. Kf1 Be5 19. Nf3 exf3 20. Qxf3 Bxb2 21. Nc3 Bxa1 22. Rxa1 Qh1+,C44,Scotch Game,5
QZSTu1aT,True,2017-08-31 00:40:00,2017-08-31 00:40:00,29,resign,white,10+0,acahn,1525,wpc96,1466,1. e4 e5 2. Nf3 d6 3. Bc4 f5 4. exf5 Bxf5 5. Nc3 e4 6. Nd4 Bg6 7. Qg4 Nf6 8. Qe6+ Qe7 9. Qc8+ Qd8 10. Qxb7 Nbd7 11. Nc6 Qc8 12. Qxc8+ Rxc8 13. Nxa7 Ra8 14. Nab5 c6 15. Nc7+,C41,Philidor Defense: Lopez Countergambit,6
9tU9MM6P,True,2017-09-01 01:40:00,2017-09-01 01:40:00,37,resign,black,8+10,iskendermyucel,1207,oldpaths,1579,1. e4 e6 2. Nf3 d5 3. exd5 exd5 4. d4 Bg4 5. c4 Bb4+ 6. Bd2 Qe7+ 7. Be2 Bxf3 8. Bxb4 Qxb4+ 9. Nc3 Bxe2 10. Qxe2+ Ne7 11. O-O O-O 12. a3 Qd6 13. cxd5 Nxd5 14. Qe4 Nxc3 15. Qxb7 Nc6 16. bxc3 a5 17. h3 Rfb8 18. Qxa8 Rxa8 19. Rfe1,C00,French Defense: Knight Variation,3
ztpC1S2c,True,2017-08-29 01:26:40,2017-08-29 01:26:40,49,resign,white,8+12,oldpaths,1567,david1488,1573,1. d4 g6 2. Nf3 Bg7 3. Bf4 d6 4. e3 Nd7 5. c3 e5 6. Bg3 Ne7 7. Nbd2 O-O 8. a4 f5 9. Bh4 exd4 10. Qb3+ Kh8 11. exd4 Qe8 12. Qd1 Nd5+ 13. Be2 Nf4 14. Kf1 Nxe2 15. Qxe2 Qxe2+ 16. Kxe2 Re8+ 17. Kd3 c5 18. Rhe1 Rf8 19. Ng5 cxd4 20. cxd4 b6 21. Ne6 Rf7 22. Nc4 Ba6 23. b4 b5 24. Nxd6 bxa4+ 25. b5,A40,Modern Defense,2
qc8aH5XL,True,2017-08-29 01:26:40,2017-08-29 01:26:40,32,resign,black,8+12,oldpaths,1578,lc777,1605,1. d4 e6 2. Bf4 c5 3. c3 Qb6 4. b3 cxd4 5. cxd4 Bb4+ 6. Bd2 Qxd4 7. e3 Qxa1 8. Bxb4 Qf6 9. Bc3 Qg6 10. Nf3 h6 11. Ne5 Qg5 12. h4 Qe7 13. Qf3 Nf6 14. a3 d6 15. Bb5+ Kf8 16. Bb4 a5,A40,Horwitz Defense,2
6sTz6t7D,True,2017-08-29 01:26:40,2017-08-29 01:26:40,25,resign,white,8+12,jordanfury,1939,oldpaths,1581,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 c4 6. Nc3 Bb4 7. Bg5 Bxc3+ 8. bxc3 h6 9. Bh4 g5 10. Bg3 Ne4 11. Qd4 Qf6 12. Qxe4+ Kf8 13. Be5,E10,Blumenfeld Countergambit #2,6
XuyVUkDi,True,2017-08-29 01:26:40,2017-08-29 01:26:40,40,mate,black,5+10,porquepepe,1618,oldpaths,1568,1. e4 e6 2. Bc4 d5 3. exd5 exd5 4. Bb3 Qe7+ 5. Ne2 Nf6 6. d4 Nc6 7. O-O Bf5 8. Bg5 h6 9. Bxf6 Qxf6 10. Bxd5 Nb4 11. Bb3 O-O-O 12. a3 Nc6 13. c3 Bd6 14. Ng3 g6 15. Nd2 h5 16. Nge4 Bxe4 17. Nxe4 Bxh2+ 18. Kh1 Qh4 19. f3 Bg3+ 20. Kg1 Qh2#,C00,French Defense #2,2
D5Oa4vGO,True,2017-08-28 22:40:00,2017-08-28 22:40:00,39,resign,white,7+12,gio1212,1755,oldpaths,1574,1. Nf3 g6 2. g3 Bg7 3. Bg2 e6 4. O-O Ne7 5. c3 c5 6. d4 Qb6 7. dxc5 Qxc5 8. Be3 Qb5 9. b4 Nd5 10. a4 Qc4 11. Ra3 Bxc3 12. Nxc3 Nxc3 13. Qd3 Nxe2+ 14. Kh1 Nxg3+ 15. fxg3 Qxb4 16. Ne5 Qe7 17. Nxf7 Rf8 18. Nd6+ Kd8 19. Rxf8+ Qxf8 20. Bg5+,A04,Zukertort Opening: Kingside Fianchetto,2
6QAiH2Yy,True,2017-08-28 03:13:20,2017-08-28 03:13:20,57,resign,white,15+10,oldpaths,1561,rubberchicken04,1596,1. d4 Nf6 2. Bf4 c5 3. e3 cxd4 4. exd4 d5 5. Nf3 Bg4 6. h3 Bxf3 7. Qxf3 Nc6 8. Bb5 e6 9. Nc3 Bb4 10. a3 Ba5 11. b4 Bb6 12. Bxc6+ bxc6 13. Ne2 a5 14. O-O O-O 15. Be5 Ne4 16. Qg4 Qg5 17. Qxg5 Nxg5 18. c3 f6 19. Bf4 Nf7 20. Rfd1 e5 21. Bc1 exd4 22. Nxd4 Bxd4 23. Rxd4 Nd6 24. h4 Nb5 25. Rd3 Rfc8 26. Be3 Rd8 27. Bb6 Rdb8 28. bxa5 Nd6 29. Bc7,A45,Indian Game,2
l7top9ps,True,2017-08-27 05:00:00,2017-08-27 05:00:00,78,resign,black,5+40,berejokserg,1500,oldpaths,1554,1. e4 e6 2. Nc3 Bb4 3. Nge2 Ne7 4. a3 Bxc3 5. Nxc3 d5 6. d4 Nd7 7. e5 c5 8. Be3 Nf5 9. Qd2 Nxe3 10. Qxe3 cxd4 11. Qxd4 O-O 12. Bd3 Qg5 13. f4 Qe7 14. O-O b6 15. Rf3 Nc5 16. Rh3 Nxd3 17. Qxd3 g6 18. Rh6 Kg7 19. Qh3 Qc5+ 20. Kh1 Rh8 21. Rh4 Bb7 22. Qf3 Rab8 23. Rc1 d4 24. Na4 Bxf3 25. Nxc5 bxc5 26. gxf3 Rxb2 27. c3 d3 28. Rg4 d2 29. Rd1 Rd8 30. Rg2 Rc2 31. a4 Rc1 32. Rgg1 Rxc3 33. Kg2 Rdd3 34. Rgf1 c4 35. Kf2 Rxf3+ 36. Ke2 Rxf1 37. Kxf1 Rc1 38. Ke2 c3 39. Kd3 Rxd1,C00,French Defense: Queen's Knight,3
nG3Of11I,True,2017-08-26 23:26:40,2017-08-26 23:26:40,61,resign,white,15+5,oldpaths,1544,trump216bc,1461,1. d4 d5 2. Bf4 e6 3. Nf3 c5 4. c3 Nc6 5. e3 Nf6 6. Nbd2 Bd6 7. Bg3 cxd4 8. cxd4 Qb6 9. Bxd6 Nb4 10. Bxb4 Qxb4 11. b3 Bd7 12. Be2 h6 13. O-O g5 14. Ne5 O-O-O 15. Nxf7 g4 16. Nxh8 Rxh8 17. f3 h5 18. fxg4 hxg4 19. Rxf6 Qe7 20. Qc2+ Kb8 21. Rff1 Qh4 22. Rf8+ Rxf8 23. g3 Qf6 24. Rf1 Qg7 25. Bxg4 Rxf1+ 26. Kxf1 Qxg4 27. Kf2 Bb5 28. Nf3 Be8 29. Ne5 Qh3 30. Kg1 Bh5 31. Nd7+,D00,Queen's Pawn Game: Mason Attack,3
cUzM68JF,True,2017-08-26 01:13:20,2017-08-26 01:13:20,44,resign,black,20+5,oldpaths,1563,efer003,1335,1. d4 d5 2. Bf4 Nc6 3. Nf3 f6 4. e3 g5 5. Bg3 a6 6. Bd3 g4 7. Nfd2 f5 8. h3 Nh6 9. Nc3 Bg7 10. O-O O-O 11. hxg4 Nxg4 12. Be2 h5 13. Nb3 e5 14. Nc5 f4 15. exf4 exf4 16. Bxg4 hxg4 17. Bh2 Bxd4 18. Nxb7 Qh4 19. g3 fxg3 20. Bxg3 Qxg3+ 21. Kh1 Qh3+ 22. Kg1 g3,D00,Queen's Pawn Game: Mason Attack,3
NZSBXWl2,True,2017-08-26 01:13:20,2017-08-26 01:13:20,62,mate,black,20+5,oldpaths,1579,fcolpo,1470,1. d4 d6 2. Bf4 e6 3. Nf3 Nc6 4. e3 Nf6 5. Nbd2 d5 6. Bb5 Bd7 7. a3 a6 8. Bxc6 Bxc6 9. Ne5 Bd7 10. O-O g6 11. c4 Bg7 12. cxd5 exd5 13. Qb3 Ne4 14. Nxf7 Kxf7 15. Qxd5+ Be6 16. Qxe4 Re8 17. Qxb7 Bd5 18. Qxc7+ Kg8 19. Qxd8 Rexd8 20. Rac1 h6 21. f3 g5 22. Be5 Bf8 23. e4 Bf7 24. d5 Rd7 25. Nc4 Rb7 26. b4 Be8 27. Bd6 Bb5 28. Bxf8 Kxf8 29. Rf2 Rc8 30. Nd6 Rxc1+ 31. Rf1 Rxf1#,A41,Queen's Pawn,2
DHuXFP6C,True,2017-08-25 22:26:40,2017-08-25 22:26:40,87,mate,white,20+5,chesschumpchamp,1617,oldpaths,1590,1. d4 Nf6 2. e3 g6 3. f4 Bg7 4. Nf3 d5 5. c4 O-O 6. Nc3 c6 7. Bd3 e6 8. Qc2 Na6 9. a3 c5 10. cxd5 exd5 11. O-O c4 12. Be2 Bf5 13. Qd1 Nc7 14. Ne5 Ne4 15. Nxe4 Bxe4 16. Bf3 Bxf3 17. Rxf3 f6 18. Ng4 h5 19. Nf2 f5 20. Rg3 Kh7 21. Nh3 h4 22. Ng5+ Kh6 23. Rh3 Bf6 24. Rxh4+ Kg7 25. Rh7+ Kg8 26. Rh6 Bxg5 27. Rxg6+ Kf7 28. Rxg5 Ke6 29. Qh5 Rf6 30. Bd2 Qh8 31. Rf1 Qxh5 32. Rxh5 Rg8 33. Rf3 Rfg6 34. g3 Ne8 35. Rh7 Nd6 36. Bb4 Ne4 37. Rxb7 c3 38. Bxc3 Nxc3 39. bxc3 Ra8 40. Rf1 Rgg8 41. Rfb1 Rgd8 42. Rh7 Rdc8 43. Rbb7 Rxc3 44. Rh6#,A45,Indian Game,2
00R4UOcU,True,2017-08-25 22:26:40,2017-08-25 22:26:40,54,mate,black,20+5,aminox,1207,oldpaths,1588,1. e4 e6 2. d4 d5 3. e5 c5 4. dxc5 Bxc5 5. Nf3 Nc6 6. c3 Qc7 7. b4 Bb6 8. Na3 a6 9. Qa4 Bd7 10. b5 Nxe5 11. Bf4 Nd3+ 12. Bxd3 Qxc3+ 13. Ke2 Qb2+ 14. Bc2 Ne7 15. Rhb1 Qf6 16. Be5 Qh6 17. Qg4 Ng6 18. Bd4 e5 19. Qg5 exd4 20. Qxd5 Nf4+ 21. Kf1 Nxd5 22. Re1+ Kd8 23. Ne5 Qf4 24. g3 Qf6 25. Nxd7 Kxd7 26. Red1 d3 27. Rxd3 Qxf2#,C02,French Defense: Advance |  Steinitz Variation,7
IN15cBnB,True,2017-08-25 19:40:00,2017-08-25 19:40:00,54,resign,black,15+5,oldpaths,1595,sale0706,1547,1. d4 d5 2. Bf4 Nc6 3. e3 Nf6 4. Nf3 Bg4 5. h3 Bh5 6. c4 e6 7. Nbd2 Bb4 8. a3 Bxd2+ 9. Qxd2 Bxf3 10. gxf3 O-O 11. b4 Nh5 12. b5 Nxf4 13. bxc6 Ng6 14. cxb7 Rb8 15. Rb1 c6 16. c5 Re8 17. Ba6 e5 18. Ke2 exd4 19. Qxd4 Qa5 20. Bd3 Re7 21. h4 Ne5 22. h5 Nxd3 23. Kxd3 Rexb7 24. Rxb7 Rxb7 25. Rg1 Qxa3+ 26. Kc2 Qa2+ 27. Kd3 Rb3+,D00,Queen's Pawn Game: Mason Attack,3
WYOts2ME,True,2017-08-25 19:40:00,2017-08-25 19:40:00,37,resign,white,15+5,redar1,1855,oldpaths,1599,1. e4 e6 2. d4 d5 3. exd5 exd5 4. Bd3 Bd6 5. h3 Ne7 6. Nf3 O-O 7. O-O Bf5 8. a3 Nbc6 9. Re1 Re8 10. b3 Ng6 11. Bxf5 Qf6 12. Bxg6 hxg6 13. Nc3 Rxe1+ 14. Qxe1 Nxd4 15. Nxd4 Qxd4 16. Rb1 Kf8 17. Nb5 Re8 18. Qxe8+ Kxe8 19. Nxd4,C01,French Defense: Exchange Variation,5
oWFQ8mnz,True,2017-08-25 19:40:00,2017-08-25 19:40:00,50,resign,white,15+5,oldpaths,1589,insequitur,1547,1. d4 e6 2. Bf4 h6 3. Nf3 d6 4. e4 Qf6 5. Qd2 Nc6 6. Bb5 Bd7 7. Nc3 a6 8. Bxc6 bxc6 9. e5 Qd8 10. exd6 cxd6 11. O-O Nf6 12. Rae1 Be7 13. a4 d5 14. Ne5 Bb4 15. b3 Ne4 16. Qd3 Bxc3 17. Rxe4 dxe4 18. Qxc3 Rc8 19. Nxd7 Qxd7 20. d5 cxd5 21. Qxg7 Rf8 22. Bxh6 Qe7 23. c3 Rg8 24. Qxg8+ Kd7 25. Qg7 Rxc3,A40,Horwitz Defense,2
i2I8y9Xh,True,2017-08-25 19:40:00,2017-08-25 19:40:00,131,resign,white,30+0,oldpaths,1571,tb-123,1728,1. d4 Nf6 2. Bf4 d5 3. Nf3 e6 4. c4 Bd6 5. Bg3 Bxg3 6. hxg3 h6 7. Nbd2 c5 8. e3 cxd4 9. exd4 Nc6 10. cxd5 exd5 11. Bb5 Qe7+ 12. Qe2 Qxe2+ 13. Bxe2 a6 14. Rc1 O-O 15. Nb3 Ne4 16. Nc5 Nxc5 17. dxc5 Be6 18. O-O Rac8 19. a3 a5 20. Bb5 Bg4 21. Bxc6 bxc6 22. Ne5 Be6 23. f4 f5 24. Ng6 Rfe8 25. Rf3 Bf7 26. Ne5 Re7 27. Nxf7 Rxf7 28. Rb3 Ra7 29. Rb6 Kf7 30. Re1 a4 31. Kh2 Rcc7 32. Kh3 Ra5 33. Rc1 Rb5 34. Rxb5 cxb5 35. Kh4 g6 36. g4 fxg4 37. Kxg4 Kf6 38. g3 h5+ 39. Kf3 Kf5 40. Ke3 Kg4 41. Kf2 Rc6 42. Rc3 h4 43. gxh4 Kxf4 44. Rf3+ Ke4 45. Rg3 Rxc5 46. Rxg6 Rc2+ 47. Kg3 Rxb2 48. h5 Rb3+ 49. Kg4 Rxa3 50. h6 Ra1 51. Rg5 Rh1 52. Rh5 Rg1+ 53. Kh3 d4 54. h7 Rh1+ 55. Kg4 Rg1+ 56. Kh3 Kf4 57. Rh4+ Kf3 58. Rf4+ Kxf4 59. Kh2 Re1 60. h8=Q d3 61. Qd4+ Re4 62. Qxd3 b4 63. Qd2+ Ke5 64. Qg5+ Kd4 65. Qa5 Re2+ 66. Kg3,D02,Queen's Pawn Game: London System,5
osPCRdxJ,True,2017-08-25 16:53:20,2017-08-25 19:40:00,48,resign,white,30+0,tb-123,1720,oldpaths,1579,1. e4 e6 2. Qe2 c5 3. Nf3 Nc6 4. g3 g6 5. Bg2 Bg7 6. O-O Nge7 7. c3 O-O 8. d3 b6 9. Na3 a6 10. Re1 d6 11. Nc4 b5 12. Ne3 b4 13. Qc2 bxc3 14. bxc3 Nb4 15. Qd2 a5 16. Rb1 Nbc6 17. Ng5 h6 18. Nf3 Ba6 19. Ba3 a4 20. d4 Qa5 21. e5 cxd4 22. cxd4 Qxd2 23. Nxd2 Nxd4 24. Bxa8 Nc2,C00,French Defense: Chigorin Variation,3
Mi1AmkiI,True,2017-08-25 00:13:20,2017-08-25 00:13:20,47,resign,black,15+5,oldpaths,1579,iris_foxspring,2105,1. d4 d5 2. Bf4 Nf6 3. Nf3 e6 4. e3 Bd6 5. Bg3 O-O 6. Bd3 b6 7. Nbd2 Bb7 8. a3 Nbd7 9. c4 Bxg3 10. hxg3 Re8 11. Qb1 h6 12. e4 dxe4 13. Nxe4 e5 14. d5 c6 15. Nd6 e4 16. Nxe8 Qxe8 17. Bxe4 cxd5 18. cxd5 Ba6 19. Nd2 Nc5 20. f3 Qe5 21. Kd1 Qd4 22. Rh4 Qf2 23. Kc2 Rc8 24. Bd3,D02,Queen's Pawn Game: London System,5
7kK30TmL,True,2017-08-24 04:46:40,2017-08-24 04:46:40,64,mate,black,15+5,zoro55,1768,oldpaths,1560,1. e4 e6 2. f4 d5 3. e5 c5 4. Nf3 Nc6 5. c3 Nh6 6. d4 cxd4 7. cxd4 Qa5+ 8. Bd2 Bb4 9. Nc3 Nf5 10. Bb5 Bxc3 11. Bxc6+ bxc6 12. Bxc3 Qb6 13. O-O Ne3 14. Qe2 Nxf1 15. Rxf1 Ba6 16. Qf2 Bxf1 17. Qxf1 c5 18. dxc5 Qxc5+ 19. Bd4 Qa5 20. a3 Rc8 21. h3 O-O 22. Qd3 Rc1+ 23. Kh2 Rfc8 24. Ng5 g6 25. Qg3 Qe1 26. Qxe1 Rxe1 27. Bxa7 Rc2 28. b4 Ree2 29. b5 Rxg2+ 30. Kh1 Ra2 31. b6 Rgb2 32. a4 Ra1#,C00,French Defense: La Bourdonnais Variation,3
ThCXomTn,True,2017-08-24 02:00:00,2017-08-24 02:00:00,61,resign,white,15+5,oldpaths,1552,geburah,1436,1. d4 d5 2. Bf4 Nf6 3. e3 g6 4. Nf3 Bg7 5. c4 dxc4 6. Bxc4 O-O 7. Qb3 e6 8. O-O c6 9. Nbd2 b5 10. Bd3 Bb7 11. a4 a6 12. Ne4 Nxe4 13. Bxe4 Qe7 14. Ne5 Bxe5 15. Bxe5 Nd7 16. Bg3 Ra7 17. axb5 cxb5 18. Bxb7 Rxb7 19. Rxa6 Nf6 20. Bd6 Qd7 21. Bxf8 Kxf8 22. Ra8+ Kg7 23. Rc1 Qd6 24. Rc5 Ng4 25. g3 e5 26. dxe5 Qd2 27. Rc2 Qe1+ 28. Kg2 Rd7 29. e6 Rd2 30. Qc3+ Kh6 31. Qxd2,D00,Queen's Pawn Game: Mason Attack,3
4dH72B3d,True,2017-08-23 03:46:40,2017-08-23 03:46:40,57,mate,white,15+5,oldpaths,1536,urmil007,1667,1. d4 Nf6 2. Bf4 d5 3. Nf3 Nc6 4. e3 Bg4 5. h3 Bh5 6. c4 e6 7. Qa4 Ne4 8. c5 Be7 9. Ne5 O-O 10. g4 Bg6 11. h4 Nxe5 12. dxe5 Nxc5 13. Qd4 Be4 14. Rh2 c6 15. Nd2 h6 16. b4 Na4 17. a3 Bxh4 18. Bd3 Qb6 19. Qxb6 axb6 20. Bxe4 dxe4 21. Rxh4 Nc3 22. g5 c5 23. gxh6 gxh6 24. Bxh6 Rfc8 25. Nc4 Ra6 26. Nd6 Rc7 27. Ne8 Rc8 28. Nf6+ Kh8 29. Bf8#,D02,Queen's Pawn Game: London System,5
